x	y	z	elevation_mask	use_for_kriging	LCV.pred	LCV.var
-14550	17650	635	545.250803301224	FALSE	NA	NA
-14450	17650	635	544.784854393787	FALSE	NA	NA
-14350	17650	635	540.501026972428	FALSE	NA	NA
-14250	17650	635	543.153424002096	FALSE	NA	NA
-14150	17650	635	538.456519545241	FALSE	NA	NA
-14050	17650	635	543.29383451846	FALSE	NA	NA
-13950	17650	635	541.915105116895	FALSE	NA	NA
-13850	17650	635	548.829747744642	FALSE	NA	NA
-13750	17650	635	554.962208914672	FALSE	NA	NA
-13650	17650	635	562.620405909458	FALSE	NA	NA
-13550	17650	635	568.773850314481	FALSE	NA	NA
-13450	17650	635	571.876493699922	FALSE	NA	NA
-13350	17650	635	574.200341975	FALSE	NA	NA
-13250	17650	635	576.037934251044	FALSE	NA	NA
-13150	17650	635	577.590831602712	FALSE	NA	NA
-13050	17650	635	577.271684863261	FALSE	NA	NA
-12950	17650	635	573.295350914023	FALSE	NA	NA
-12850	17650	635	566.86979882192	FALSE	NA	NA
-12750	17650	635	553.932192052984	FALSE	NA	NA
-12650	17650	635	549.149193028649	FALSE	NA	NA
-12550	17650	635	543.291703997653	FALSE	NA	NA
-12450	17650	635	556.671810609317	FALSE	NA	NA
-12350	17650	635	555.347313491252	FALSE	NA	NA
-12250	17650	635	560.970285225857	FALSE	NA	NA
-12150	17650	635	555.621112407262	FALSE	NA	NA
-12050	17650	635	556.006195402092	FALSE	NA	NA
-14950	17750	635	559.184768387029	FALSE	NA	NA
-14850	17750	635	556.543297413838	FALSE	NA	NA
-14750	17750	635	554.725737195694	FALSE	NA	NA
-14650	17750	635	552.073527363139	FALSE	NA	NA
-14550	17750	635	549.478665486796	FALSE	NA	NA
-14450	17750	635	548.099675801065	FALSE	NA	NA
-14350	17750	635	545.755305854968	FALSE	NA	NA
-14250	17750	635	546.375053452172	FALSE	NA	NA
-14150	17750	635	544.844713800637	FALSE	NA	NA
-14050	17750	635	547.189159850878	FALSE	NA	NA
-13950	17750	635	548.153293667335	FALSE	NA	NA
-13850	17750	635	553.411434382795	FALSE	NA	NA
-13750	17750	635	559.949631522022	FALSE	NA	NA
-13650	17750	635	567.233512765759	FALSE	NA	NA
-13550	17750	635	572.09860431897	FALSE	NA	NA
-13450	17750	635	573.758062482418	FALSE	NA	NA
-13350	17750	635	574.587639287814	FALSE	NA	NA
-13250	17750	635	576.205953584531	FALSE	NA	NA
-13150	17750	635	577.959951595733	FALSE	NA	NA
-13050	17750	635	577.252680619807	FALSE	NA	NA
-12950	17750	635	575.732144786398	FALSE	NA	NA
-12850	17750	635	575.105253875401	FALSE	NA	NA
-12750	17750	635	573.707179476839	FALSE	NA	NA
-12650	17750	635	574.469350422324	FALSE	NA	NA
-12550	17750	635	572.475836851209	FALSE	NA	NA
-12450	17750	635	576.042033345938	FALSE	NA	NA
-12350	17750	635	581.321454072932	FALSE	NA	NA
-12250	17750	635	582.696702524511	FALSE	NA	NA
-12150	17750	635	583.555029307365	FALSE	NA	NA
-12050	17750	635	583.382873308134	FALSE	NA	NA
-14950	17850	635	564.433964510625	FALSE	NA	NA
-14850	17850	635	561.259551226461	FALSE	NA	NA
-14750	17850	635	559.718903526114	FALSE	NA	NA
-14650	17850	635	556.288251642463	FALSE	NA	NA
-14550	17850	635	552.699542469654	FALSE	NA	NA
-14450	17850	635	552.161711755278	FALSE	NA	NA
-14350	17850	635	546.24006076237	FALSE	NA	NA
-14250	17850	635	550.684813815193	FALSE	NA	NA
-14150	17850	635	544.4111217555	FALSE	NA	NA
-14050	17850	635	552.224533730432	FALSE	NA	NA
-13950	17850	635	551.092059849924	FALSE	NA	NA
-13850	17850	635	558.9048850968	FALSE	NA	NA
-13750	17850	635	564.321270095032	FALSE	NA	NA
-13650	17850	635	570.993801053305	FALSE	NA	NA
-13550	17850	635	574.066285811052	FALSE	NA	NA
-13450	17850	635	573.801292761032	FALSE	NA	NA
-13350	17850	635	574.320948160464	FALSE	NA	NA
-13250	17850	635	575.350300093774	FALSE	NA	NA
-13150	17850	635	579.241251314397	FALSE	NA	NA
-13050	17850	635	579.538600978589	FALSE	NA	NA
-12950	17850	635	578.893597220811	FALSE	NA	NA
-12850	17850	635	579.780992191125	FALSE	NA	NA
-12750	17850	635	582.060397351769	FALSE	NA	NA
-12650	17850	635	583.340251396412	FALSE	NA	NA
-12550	17850	635	592.615552085817	FALSE	NA	NA
-12450	17850	635	589.276317539262	FALSE	NA	NA
-12350	17850	635	592.376157526963	FALSE	NA	NA
-12250	17850	635	587.684023230234	FALSE	NA	NA
-12150	17850	635	588.124503834728	FALSE	NA	NA
-12050	17850	635	590.310911122158	FALSE	NA	NA
-14950	17950	635	570.626347688771	FALSE	NA	NA
-14850	17950	635	569.079732310341	FALSE	NA	NA
-14750	17950	635	566.500061214994	FALSE	NA	NA
-14650	17950	635	563.459934644025	FALSE	NA	NA
-14550	17950	635	560.556221421518	FALSE	NA	NA
-14450	17950	635	558.610621990736	FALSE	NA	NA
-14350	17950	635	556.839732053906	FALSE	NA	NA
-14250	17950	635	556.875536009584	FALSE	NA	NA
-14150	17950	635	556.869897967413	FALSE	NA	NA
-14050	17950	635	559.109889287386	FALSE	NA	NA
-13950	17950	635	561.644799600425	FALSE	NA	NA
-13850	17950	635	565.780347856697	FALSE	NA	NA
-13750	17950	635	569.782864463165	FALSE	NA	NA
-13650	17950	635	573.20561132386	FALSE	NA	NA
-13550	17950	635	574.727606663644	FALSE	NA	NA
-13450	17950	635	574.409242534828	FALSE	NA	NA
-13350	17950	635	574.181294500364	FALSE	NA	NA
-13250	17950	635	575.85683938173	FALSE	NA	NA
-13150	17950	635	579.760448681526	FALSE	NA	NA
-13050	17950	635	581.760945594132	FALSE	NA	NA
-12950	17950	635	582.618020585227	FALSE	NA	NA
-12850	17950	635	583.731823798132	FALSE	NA	NA
-12750	17950	635	586.715923117462	FALSE	NA	NA
-12650	17950	635	589.862198826382	FALSE	NA	NA
-12550	17950	635	592.377239178213	FALSE	NA	NA
-12450	17950	635	593.86181132541	FALSE	NA	NA
-12350	17950	635	593.01587469401	FALSE	NA	NA
-12250	17950	635	589.116187407891	FALSE	NA	NA
-12150	17950	635	587.03020840204	FALSE	NA	NA
-12050	17950	635	588.709631820223	FALSE	NA	NA
-14950	18050	635	577.500250087101	FALSE	NA	NA
-14850	18050	635	576.987644059635	FALSE	NA	NA
-14750	18050	635	572.512787463518	FALSE	NA	NA
-14650	18050	635	568.914664586075	FALSE	NA	NA
-14550	18050	635	565.082726552829	FALSE	NA	NA
-14450	18050	635	563.778968175298	FALSE	NA	NA
-14350	18050	635	558.890667529803	FALSE	NA	NA
-14250	18050	635	562.173646398097	FALSE	NA	NA
-14150	18050	635	558.016366726923	FALSE	NA	NA
-14050	18050	635	564.628915031461	FALSE	NA	NA
-13950	18050	635	565.802493310168	FALSE	NA	NA
-13850	18050	635	571.095029372055	FALSE	NA	NA
-13750	18050	635	573.819869416376	FALSE	NA	NA
-13650	18050	635	575.890650756756	FALSE	NA	NA
-13550	18050	635	576.47485912545	FALSE	NA	NA
-13450	18050	635	574.597087080766	FALSE	NA	NA
-13350	18050	635	575.174529062787	FALSE	NA	NA
-13250	18050	635	573.594250175065	FALSE	NA	NA
-13150	18050	635	580.52164611427	FALSE	NA	NA
-13050	18050	635	584.621123593997	FALSE	NA	NA
-12950	18050	635	586.452836143959	FALSE	NA	NA
-12850	18050	635	591.928227506565	FALSE	NA	NA
-12750	18050	635	593.621454450408	FALSE	NA	NA
-12650	18050	635	592.558071302415	FALSE	NA	NA
-12550	18050	635	599.684149179653	FALSE	NA	NA
-12450	18050	635	597.561700452491	FALSE	NA	NA
-12350	18050	635	601.904842870046	FALSE	NA	NA
-12250	18050	635	592.240531000596	FALSE	NA	NA
-12150	18050	635	587.822255674582	FALSE	NA	NA
-12050	18050	635	588.100472935366	FALSE	NA	NA
-14950	18150	635	583.558018801547	FALSE	NA	NA
-14850	18150	635	581.572020947813	FALSE	NA	NA
-14750	18150	635	577.660594651396	FALSE	NA	NA
-14650	18150	635	574.410577948147	FALSE	NA	NA
-14550	18150	635	571.609943668883	FALSE	NA	NA
-14450	18150	635	569.654107422795	FALSE	NA	NA
-14350	18150	635	568.079271596588	FALSE	NA	NA
-14250	18150	635	567.972627354817	FALSE	NA	NA
-14150	18150	635	568.554610852547	FALSE	NA	NA
-14050	18150	635	570.777277394893	FALSE	NA	NA
-13950	18150	635	573.634290122347	FALSE	NA	NA
-13850	18150	635	576.358373613292	FALSE	NA	NA
-13750	18150	635	577.888615254401	FALSE	NA	NA
-13650	18150	635	578.628355838478	FALSE	NA	NA
-13550	18150	635	578.703831942867	FALSE	NA	NA
-13450	18150	635	578.191331258177	FALSE	NA	NA
-13350	18150	635	577.356185567341	FALSE	NA	NA
-13250	18150	635	578.035575691403	FALSE	NA	NA
-13150	18150	635	581.490805994261	FALSE	NA	NA
-13050	18150	635	585.947373596925	FALSE	NA	NA
-12950	18150	635	591.165285836941	FALSE	NA	NA
-12850	18150	635	593.423902721275	FALSE	NA	NA
-12750	18150	635	592.801253676848	FALSE	NA	NA
-12650	18150	635	592.854892468735	FALSE	NA	NA
-12550	18150	635	595.414117810956	FALSE	NA	NA
-12450	18150	635	597.879725751622	FALSE	NA	NA
-12350	18150	635	599.435656038857	FALSE	NA	NA
-12250	18150	635	596.196254130448	FALSE	NA	NA
-12150	18150	635	592.586062745597	FALSE	NA	NA
-12050	18150	635	589.600022296243	FALSE	NA	NA
-14950	18250	635	586.259021125646	FALSE	NA	NA
-14850	18250	635	585.586674499854	FALSE	NA	NA
-14750	18250	635	581.154135465923	FALSE	NA	NA
-14650	18250	635	578.441997105809	FALSE	NA	NA
-14550	18250	635	575.822191814499	FALSE	NA	NA
-14450	18250	635	574.272274509617	FALSE	NA	NA
-14350	18250	635	571.675974122248	FALSE	NA	NA
-14250	18250	635	572.539694400236	FALSE	NA	NA
-14150	18250	635	572.317940824147	FALSE	NA	NA
-14050	18250	635	575.837926979826	FALSE	NA	NA
-13950	18250	635	578.957385122042	FALSE	NA	NA
-13850	18250	635	580.732375717544	FALSE	NA	NA
-13750	18250	635	581.318158898654	FALSE	NA	NA
-13650	18250	635	581.245307515198	FALSE	NA	NA
-13550	18250	635	580.522772152438	FALSE	NA	NA
-13450	18250	635	579.016518059597	FALSE	NA	NA
-13350	18250	635	578.390444107054	FALSE	NA	NA
-13250	18250	635	577.278099559053	FALSE	NA	NA
-13150	18250	635	581.732446985413	FALSE	NA	NA
-13050	18250	635	585.647155712309	FALSE	NA	NA
-12950	18250	635	591.164169423235	FALSE	NA	NA
-12850	18250	635	593.489000017612	FALSE	NA	NA
-12750	18250	635	593.079500806171	FALSE	NA	NA
-12650	18250	635	592.950831821134	FALSE	NA	NA
-12550	18250	635	597.681063200347	FALSE	NA	NA
-12450	18250	635	597.903484867105	FALSE	NA	NA
-12350	18250	635	603.318540493268	FALSE	NA	NA
-12250	18250	635	598.480703826502	FALSE	NA	NA
-12150	18250	635	596.523986727217	FALSE	NA	NA
-12050	18250	635	591.800212264032	FALSE	NA	NA
-14950	18350	635	586.986523962699	FALSE	NA	NA
-14850	18350	635	585.725404292045	FALSE	NA	NA
-14750	18350	635	583.441780401413	FALSE	NA	NA
-14650	18350	635	581.753951931439	FALSE	NA	NA
-14550	18350	635	580.177011796362	FALSE	NA	NA
-14450	18350	635	578.656958320575	FALSE	NA	NA
-14350	18350	635	576.914149697933	FALSE	NA	NA
-14250	18350	635	576.586147075431	FALSE	NA	NA
-14150	18350	635	577.536356863582	FALSE	NA	NA
-14050	18350	635	579.7348199356	FALSE	NA	NA
-13950	18350	635	581.857584396235	FALSE	NA	NA
-13850	18350	635	582.630217381617	FALSE	NA	NA
-13750	18350	635	582.783665695815	FALSE	NA	NA
-13650	18350	635	582.551949839867	FALSE	NA	NA
-13550	18350	635	582.037383508388	FALSE	NA	NA
-13450	18350	635	581.186091891439	FALSE	NA	NA
-13350	18350	635	580.414071660995	FALSE	NA	NA
-13250	18350	635	580.351350372719	FALSE	NA	NA
-13150	18350	635	582.363479930096	FALSE	NA	NA
-13050	18350	635	584.622295985369	FALSE	NA	NA
-12950	18350	635	588.267111020882	FALSE	NA	NA
-12850	18350	635	590.185573670172	FALSE	NA	NA
-12750	18350	635	590.838134352947	FALSE	NA	NA
-12650	18350	635	592.507335868532	FALSE	NA	NA
-12550	18350	635	595.842591348949	FALSE	NA	NA
-12450	18350	635	596.52174452326	FALSE	NA	NA
-12350	18350	635	598.634138609277	FALSE	NA	NA
-12250	18350	635	597.24953121668	FALSE	NA	NA
-12150	18350	635	595.764838285689	FALSE	NA	NA
-12050	18350	635	592.730124717643	FALSE	NA	NA
-14950	18450	635	587.851363760577	FALSE	NA	NA
-14850	18450	635	586.772436468627	FALSE	NA	NA
-14750	18450	635	585.437548857433	FALSE	NA	NA
-14650	18450	635	584.640048548715	FALSE	NA	NA
-14550	18450	635	583.732648572619	FALSE	NA	NA
-14450	18450	635	582.258139788728	FALSE	NA	NA
-14350	18450	635	580.081679419411	FALSE	NA	NA
-14250	18450	635	579.624759651753	FALSE	NA	NA
-14150	18450	635	580.348993103187	FALSE	NA	NA
-14050	18450	635	582.263039920239	FALSE	NA	NA
-13950	18450	635	583.191256752866	FALSE	NA	NA
-13850	18450	635	583.389987194989	FALSE	NA	NA
-13750	18450	635	583.557363584593	FALSE	NA	NA
-13650	18450	635	583.72527633621	FALSE	NA	NA
-13550	18450	635	583.608567725537	FALSE	NA	NA
-13450	18450	635	583.733006265122	FALSE	NA	NA
-13350	18450	635	583.506374325387	FALSE	NA	NA
-13250	18450	635	583.22655305355	FALSE	NA	NA
-13150	18450	635	583.743842658014	FALSE	NA	NA
-13050	18450	635	585.031364798265	FALSE	NA	NA
-12950	18450	635	586.722011215553	FALSE	NA	NA
-12850	18450	635	587.597523883046	FALSE	NA	NA
-12750	18450	635	588.532003503896	FALSE	NA	NA
-12650	18450	635	590.650918207816	FALSE	NA	NA
-12550	18450	635	594.20036607104	FALSE	NA	NA
-12450	18450	635	594.060931042907	FALSE	NA	NA
-12350	18450	635	595.793772628039	FALSE	NA	NA
-12250	18450	635	594.20753873811	FALSE	NA	NA
-12150	18450	635	593.254091970462	FALSE	NA	NA
-12050	18450	635	591.142723174612	FALSE	NA	NA
-14950	18550	635	589.543688651819	FALSE	NA	NA
-14850	18550	635	588.856901864537	FALSE	NA	NA
-14750	18550	635	587.865940935203	FALSE	NA	NA
-14650	18550	635	587.921966444406	FALSE	NA	NA
-14550	18550	635	587.80068362485	FALSE	NA	NA
-14450	18550	635	585.875267959289	FALSE	NA	NA
-14350	18550	635	583.321474221512	FALSE	NA	NA
-14250	18550	635	582.611988020475	FALSE	NA	NA
-14150	18550	635	582.990375217476	FALSE	NA	NA
-14050	18550	635	584.464911375513	FALSE	NA	NA
-13950	18550	635	584.597729761559	FALSE	NA	NA
-13850	18550	635	584.277410567038	FALSE	NA	NA
-13750	18550	635	585.204349590639	FALSE	NA	NA
-13650	18550	635	585.548897223355	FALSE	NA	NA
-13550	18550	635	585.51002768343	FALSE	NA	NA
-13450	18550	635	587.503479495634	FALSE	NA	NA
-13350	18550	635	586.601981651773	FALSE	NA	NA
-13250	18550	635	586.580522051164	FALSE	NA	NA
-13150	18550	635	584.502378525936	FALSE	NA	NA
-13050	18550	635	584.31404590453	FALSE	NA	NA
-12950	18550	635	584.70374318854	FALSE	NA	NA
-12850	18550	635	584.24080430916	FALSE	NA	NA
-12750	18550	635	582.69012652284	FALSE	NA	NA
-12650	18550	635	586.24783036566	FALSE	NA	NA
-12550	18550	635	589.080177625589	FALSE	NA	NA
-12450	18550	635	589.808257489765	FALSE	NA	NA
-12350	18550	635	591.196912148254	FALSE	NA	NA
-12250	18550	635	589.662289358777	FALSE	NA	NA
-12150	18550	635	587.834721864133	FALSE	NA	NA
-12050	18550	635	589.206608540114	FALSE	NA	NA
-14950	18650	635	592.670298912055	FALSE	NA	NA
-14850	18650	635	592.057140085574	FALSE	NA	NA
-14750	18650	635	591.273763647986	FALSE	NA	NA
-14650	18650	635	591.085598481387	FALSE	NA	NA
-14550	18650	635	590.684868318201	FALSE	NA	NA
-14450	18650	635	588.806216795408	FALSE	NA	NA
-14350	18650	635	586.29185171069	FALSE	NA	NA
-14250	18650	635	585.589971770993	FALSE	NA	NA
-14150	18650	635	586.443318691978	FALSE	NA	NA
-14050	18650	635	587.271606865136	FALSE	NA	NA
-13950	18650	635	586.89489466299	FALSE	NA	NA
-13850	18650	635	586.650150370938	FALSE	NA	NA
-13750	18650	635	587.791985631008	FALSE	NA	NA
-13650	18650	635	587.776227017449	FALSE	NA	NA
-13550	18650	635	587.409263858684	FALSE	NA	NA
-13450	18650	635	588.229536158387	FALSE	NA	NA
-13350	18650	635	587.256681251457	FALSE	NA	NA
-13250	18650	635	585.38291280499	FALSE	NA	NA
-13150	18650	635	583.317697820301	FALSE	NA	NA
-13050	18650	635	582.657197500906	FALSE	NA	NA
-12950	18650	635	582.473020702587	FALSE	NA	NA
-12850	18650	635	582.063361738257	FALSE	NA	NA
-12750	18650	635	581.774839725761	FALSE	NA	NA
-12650	18650	635	583.254890060545	FALSE	NA	NA
-12550	18650	635	585.027605797464	FALSE	NA	NA
-12450	18650	635	586.195730288566	FALSE	NA	NA
-12350	18650	635	587.080152825422	FALSE	NA	NA
-12250	18650	635	586.739190858627	FALSE	NA	NA
-12150	18650	635	586.739788047053	FALSE	NA	NA
-12050	18650	635	588.938469110121	FALSE	NA	NA
-14950	18750	635	597.712341591775	FALSE	NA	NA
-14850	18750	635	598.050578372047	FALSE	NA	NA
-14750	18750	635	595.350127360643	FALSE	NA	NA
-14650	18750	635	594.847158040134	FALSE	NA	NA
-14550	18750	635	594.136613102865	FALSE	NA	NA
-14450	18750	635	592.079035728818	FALSE	NA	NA
-14350	18750	635	589.861602222282	FALSE	NA	NA
-14250	18750	635	589.222711944193	FALSE	NA	NA
-14150	18750	635	591.787200384426	FALSE	NA	NA
-14050	18750	635	590.019249604978	FALSE	NA	NA
-13950	18750	635	589.712644308392	FALSE	NA	NA
-13850	18750	635	587.869032010942	FALSE	NA	NA
-13750	18750	635	589.440106430203	FALSE	NA	NA
-13650	18750	635	589.183343621505	FALSE	NA	NA
-13550	18750	635	587.743575033935	FALSE	NA	NA
-13450	18750	635	590.987826670949	FALSE	NA	NA
-13350	18750	635	586.67459605912	FALSE	NA	NA
-13250	18750	635	583.769186482329	FALSE	NA	NA
-13150	18750	635	581.50834270578	FALSE	NA	NA
-13050	18750	635	579.281342724739	FALSE	NA	NA
-12950	18750	635	579.768069349029	FALSE	NA	NA
-12850	18750	635	580.16595380364	FALSE	NA	NA
-12750	18750	635	580.135799288315	FALSE	NA	NA
-12650	18750	635	581.680801144282	FALSE	NA	NA
-12550	18750	635	581.822022934476	FALSE	NA	NA
-12450	18750	635	583.263624796434	FALSE	NA	NA
-12350	18750	635	582.672657699245	FALSE	NA	NA
-12250	18750	635	584.278881633853	FALSE	NA	NA
-12150	18750	635	586.332245710518	FALSE	NA	NA
-12050	18750	635	590.37293583482	FALSE	NA	NA
-14950	18850	635	602.036728585667	FALSE	NA	NA
-14850	18850	635	600.120386039886	FALSE	NA	NA
-14750	18850	635	597.820387667979	FALSE	NA	NA
-14650	18850	635	596.412655659305	FALSE	NA	NA
-14550	18850	635	595.578391478468	FALSE	NA	NA
-14450	18850	635	594.842248300068	FALSE	NA	NA
-14350	18850	635	593.913345202674	FALSE	NA	NA
-14250	18850	635	593.142535932156	FALSE	NA	NA
-14150	18850	635	592.918537860988	FALSE	NA	NA
-14050	18850	635	591.041548042596	FALSE	NA	NA
-13950	18850	635	588.050734102605	FALSE	NA	NA
-13850	18850	635	585.108318971618	FALSE	NA	NA
-13750	18850	635	583.953734507294	FALSE	NA	NA
-13650	18850	635	583.825631572094	FALSE	NA	NA
-13550	18850	635	585.000364954111	FALSE	NA	NA
-13450	18850	635	586.398463626463	FALSE	NA	NA
-13350	18850	635	585.711375158991	FALSE	NA	NA
-13250	18850	635	583.720628498264	FALSE	NA	NA
-13150	18850	635	581.39910904765	FALSE	NA	NA
-13050	18850	635	579.554902265313	FALSE	NA	NA
-12950	18850	635	578.807247214833	FALSE	NA	NA
-12850	18850	635	579.128627851731	FALSE	NA	NA
-12750	18850	635	580.151534898926	FALSE	NA	NA
-12650	18850	635	580.91170882274	FALSE	NA	NA
-12550	18850	635	580.980633011959	FALSE	NA	NA
-12450	18850	635	580.038187892438	FALSE	NA	NA
-12350	18850	635	577.947643489781	FALSE	NA	NA
-12250	18850	635	580.424017823452	FALSE	NA	NA
-12150	18850	635	584.712300691778	FALSE	NA	NA
-12050	18850	635	588.316885885113	FALSE	NA	NA
-14950	18950	635	605.013310449122	FALSE	NA	NA
-14850	18950	635	604.48425631867	FALSE	NA	NA
-14750	18950	635	599.316172778725	FALSE	NA	NA
-14650	18950	635	597.809312432717	FALSE	NA	NA
-14550	18950	635	597.507062351604	FALSE	NA	NA
-14450	18950	635	597.337398813158	FALSE	NA	NA
-14350	18950	635	599.465487098306	FALSE	NA	NA
-14250	18950	635	596.299690153062	FALSE	NA	NA
-14150	18950	635	598.333148106458	FALSE	NA	NA
-14050	18950	635	592.429731867917	FALSE	NA	NA
-13950	18950	635	588.665814033109	FALSE	NA	NA
-13850	18950	635	581.910912291596	FALSE	NA	NA
-13750	18950	635	577.254118164311	FALSE	NA	NA
-13650	18950	635	576.418633927282	FALSE	NA	NA
-13550	18950	635	581.371957212509	FALSE	NA	NA
-13450	18950	635	587.392668968479	FALSE	NA	NA
-13350	18950	635	585.453803168508	FALSE	NA	NA
-13250	18950	635	585.605892994181	FALSE	NA	NA
-13150	18950	635	581.484234597929	FALSE	NA	NA
-13050	18950	635	577.942123861275	FALSE	NA	NA
-12950	18950	635	576.826959116571	FALSE	NA	NA
-12850	18950	635	576.664881976098	FALSE	NA	NA
-12750	18950	635	577.206251763672	FALSE	NA	NA
-12650	18950	635	579.444798475209	FALSE	NA	NA
-12550	18950	635	575.635392748186	FALSE	NA	NA
-12450	18950	635	574.912923165939	FALSE	NA	NA
-12350	18950	635	560.429277530036	FALSE	NA	NA
-12250	18950	635	574.318614569505	FALSE	NA	NA
-12150	18950	635	578.897470478499	FALSE	NA	NA
-12050	18950	635	593.074482770598	FALSE	NA	NA
-14950	19050	635	605.691581420385	FALSE	NA	NA
-14850	19050	635	603.084621543225	FALSE	NA	NA
-14750	19050	635	599.333582010837	FALSE	NA	NA
-14650	19050	635	597.749664589577	FALSE	NA	NA
-14550	19050	635	597.652964384853	FALSE	NA	NA
-14450	19050	635	598.349329098068	FALSE	NA	NA
-14350	19050	635	599.070567973972	FALSE	NA	NA
-14250	19050	635	597.88549158103	FALSE	NA	NA
-14150	19050	635	596.413926773219	FALSE	NA	NA
-14050	19050	635	593.468886219486	FALSE	NA	NA
-13950	19050	635	589.446521395451	FALSE	NA	NA
-13850	19050	635	581.392551829057	FALSE	NA	NA
-13750	19050	635	573.725801270084	FALSE	NA	NA
-13650	19050	635	571.445402889076	FALSE	NA	NA
-13550	19050	635	576.413454534075	FALSE	NA	NA
-13450	19050	635	580.537144949629	FALSE	NA	NA
-13350	19050	635	582.895987107947	FALSE	NA	NA
-13250	19050	635	582.752374784125	FALSE	NA	NA
-13150	19050	635	580.901885865581	FALSE	NA	NA
-13050	19050	635	578.733912846516	FALSE	NA	NA
-12950	19050	635	576.83621202393	FALSE	NA	NA
-12850	19050	635	576.337014953623	FALSE	NA	NA
-12750	19050	635	577.369614648356	FALSE	NA	NA
-12650	19050	635	578.88161548335	FALSE	NA	NA
-12550	19050	635	577.621873750038	FALSE	NA	NA
-12450	19050	635	574.817413545337	FALSE	NA	NA
-12350	19050	635	570.402039501988	FALSE	NA	NA
-12250	19050	635	574.93175224392	FALSE	NA	NA
-12150	19050	635	586.288872102189	FALSE	NA	NA
-12050	19050	635	597.243569422567	FALSE	NA	NA
-14950	19150	635	609.367265315501	FALSE	NA	NA
-14850	19150	635	606.223545819943	FALSE	NA	NA
-14750	19150	635	600.602135382001	FALSE	NA	NA
-14650	19150	635	598.604625427099	FALSE	NA	NA
-14550	19150	635	598.429090023078	FALSE	NA	NA
-14450	19150	635	599.653142222939	FALSE	NA	NA
-14350	19150	635	601.924770155979	FALSE	NA	NA
-14250	19150	635	599.449847836242	FALSE	NA	NA
-14150	19150	635	598.079938790379	FALSE	NA	NA
-14050	19150	635	594.189472124157	FALSE	NA	NA
-13950	19150	635	591.294874793893	FALSE	NA	NA
-13850	19150	635	579.380096832114	FALSE	NA	NA
-13750	19150	635	569.71226066461	FALSE	NA	NA
-13650	19150	635	562.237518798955	FALSE	NA	NA
-13550	19150	635	568.706022998478	FALSE	NA	NA
-13450	19150	635	567.553715320677	FALSE	NA	NA
-13350	19150	635	574.070183388788	FALSE	NA	NA
-13250	19150	635	575.691557568584	FALSE	NA	NA
-13150	19150	635	578.522950703643	FALSE	NA	NA
-13050	19150	635	577.022297339573	FALSE	NA	NA
-12950	19150	635	575.323327796611	FALSE	NA	NA
-12850	19150	635	574.828050342874	FALSE	NA	NA
-12750	19150	635	575.681640690563	FALSE	NA	NA
-12650	19150	635	579.222022567579	FALSE	NA	NA
-12550	19150	635	576.792685944356	FALSE	NA	NA
-12450	19150	635	579.298828561377	FALSE	NA	NA
-12350	19150	635	571.772693774988	FALSE	NA	NA
-12250	19150	635	586.600959890803	FALSE	NA	NA
-12150	19150	635	600.365766876147	FALSE	NA	NA
-12050	19150	635	602.385294047384	FALSE	NA	NA
-14950	19250	635	614.390431298927	FALSE	NA	NA
-14850	19250	635	611.470929313793	FALSE	NA	NA
-14750	19250	635	606.005352857176	FALSE	NA	NA
-14650	19250	635	603.022844165057	FALSE	NA	NA
-14550	19250	635	601.5465700237	FALSE	NA	NA
-14450	19250	635	602.07128351186	FALSE	NA	NA
-14350	19250	635	603.711041435738	FALSE	NA	NA
-14250	19250	635	601.156312608515	FALSE	NA	NA
-14150	19250	635	598.071149897065	FALSE	NA	NA
-14050	19250	635	595.578306156274	FALSE	NA	NA
-13950	19250	635	589.484883657421	FALSE	NA	NA
-13850	19250	635	576.208241136106	FALSE	NA	NA
-13750	19250	635	571.929428163483	FALSE	NA	NA
-13650	19250	635	569.191569815344	FALSE	NA	NA
-13550	19250	635	560.5417789716	FALSE	NA	NA
-13450	19250	635	556.70933231954	FALSE	NA	NA
-13350	19250	635	562.320036064875	FALSE	NA	NA
-13250	19250	635	566.991034102395	FALSE	NA	NA
-13150	19250	635	577.427117748914	FALSE	NA	NA
-13050	19250	635	578.165975173009	FALSE	NA	NA
-12950	19250	635	577.362346971607	FALSE	NA	NA
-12850	19250	635	577.904357987499	FALSE	NA	NA
-12750	19250	635	580.087814344735	FALSE	NA	NA
-12650	19250	635	586.261557720857	FALSE	NA	NA
-12550	19250	635	591.968407719237	FALSE	NA	NA
-12450	19250	635	595.228608633744	FALSE	NA	NA
-12350	19250	635	600.305068637014	FALSE	NA	NA
-12250	19250	635	600.801630594862	FALSE	NA	NA
-12150	19250	635	603.578820534375	FALSE	NA	NA
-12050	19250	635	605.141620199079	FALSE	NA	NA
-14950	19350	635	618.84051008022	FALSE	NA	NA
-14850	19350	635	617.286930415961	FALSE	NA	NA
-14750	19350	635	612.353807071597	FALSE	NA	NA
-14650	19350	635	608.724595471932	FALSE	NA	NA
-14550	19350	635	606.092525326708	FALSE	NA	NA
-14450	19350	635	605.217709284382	FALSE	NA	NA
-14350	19350	635	605.239061436544	FALSE	NA	NA
-14250	19350	635	602.557542696156	FALSE	NA	NA
-14150	19350	635	600.632594614061	FALSE	NA	NA
-14050	19350	635	598.915678819376	FALSE	NA	NA
-13950	19350	635	593.527756768532	FALSE	NA	NA
